    0.502930     0.495117     2.118663
    0.502930     0.497070     2.118792
    0.502930     0.499023     2.118857
    0.502930     0.500977     2.118857
    0.502930     0.502930     2.118792
    0.502930     0.504883     2.118663
    0.502930     0.506836     2.118469
    0.502930     0.508789     2.118210
    0.502930     0.510742     2.117887
    0.502930     0.512695     2.117499
    0.502930     0.514648     2.117047
    0.504883     0.485352     2.116917
    0.504883     0.487305     2.117370
    0.504883     0.489258     2.117758
    0.504883     0.491211     2.118081
    0.504883     0.493164     2.118340
    0.504883     0.495117     2.118534
    0.504883     0.497070     2.118663
    0.504883     0.499023     2.118728
    0.504883     0.500977     2.118728
    0.504883     0.502930     2.118663
    0.504883     0.504883     2.118534
    0.504883     0.506836     2.118340
    0.504883     0.508789     2.118081
    0.504883     0.510742     2.117758
    0.504883     0.512695     2.117370
    0.504883     0.514648     2.116917
    0.506836     0.485352     2.116723
    0.506836     0.487305     2.117176
    0.506836     0.489258     2.117564
    0.506836     0.491211     2.117887
    0.506836     0.493164     2.118146
    0.506836     0.495117     2.118340
    0.506836     0.497070     2.118469
    0.506836     0.499023     2.118534
    0.506836     0.500977     2.118534
    0.506836     0.502930     2.118469
    0.506836     0.504883     2.118340
    0.506836     0.506836     2.118146
    0.506836     0.508789     2.117887
    0.506836     0.510742     2.117564
    0.506836     0.512695     2.117176
    0.506836     0.514648     2.116723
    0.508789     0.485352     2.116465
    0.508789     0.487305     2.116917
    0.508789     0.489258     2.117305
    0.508789     0.491211     2.117629
    0.508789     0.493164     2.117887
    0.508789     0.495117     2.118081
    0.508789     0.497070     2.118210
    0.508789     0.499023     2.118275
    0.508789     0.500977     2.118275
    0.508789     0.502930     2.118210
    0.508789     0.504883     2.118081
    0.508789     0.506836     2.117887
    0.508789     0.508789     2.117629
    0.508789     0.510742     2.117305
    0.508789     0.512695     2.116917
    0.508789     0.514648     2.116465
    0.510742     0.485352     2.116142
    0.510742     0.487305     2.116594
    0.510742     0.489258     2.116982
    0.510742     0.491211     2.117305
    0.510742     0.493164     2.117564
    0.510742     0.495117     2.117758
    0.510742     0.497070     2.117887
    0.510742     0.499023     2.117952
    0.510742     0.500977     2.117952
    0.510742     0.502930     2.117887
    0.510742     0.504883     2.117758
    0.510742     0.506836     2.117564
    0.510742     0.508789     2.117305
    0.510742     0.510742     2.116982
    0.510742     0.512695     2.116594
    0.510742     0.514648     2.116142
    0.512695     0.485352     2.115754
    0.512695     0.487305     2.116206
    0.512695     0.489258     2.116594
    0.512695     0.491211     2.116917
    0.512695     0.493164     2.117176
    0.512695     0.495117     2.117370
    0.512695     0.497070     2.117499
    0.512695     0.499023     2.117564
    0.512695     0.500977     2.117564
    0.512695     0.502930     2.117499
    0.512695     0.504883     2.117370
    0.512695     0.506836     2.117176
    0.512695     0.508789     2.116917
    0.512695     0.510742     2.116594
    0.512695     0.512695     2.116206
    0.512695     0.514648     2.115754
    0.514648     0.485352     2.115301
    0.514648     0.487305     2.115754
    0.514648     0.489258     2.116142
    0.514648     0.491211     2.116465
    0.514648     0.493164     2.116723
    0.514648     0.495117     2.116917
    0.514648     0.497070     2.117047
    0.514648     0.499023     2.117111
    0.514648     0.500977     2.117111
    0.514648     0.502930     2.117047
    0.514648     0.504883     2.116917
    0.514648     0.506836     2.116723
    0.514648     0.508789     2.116465
    0.514648     0.510742     2.116142
    0.514648     0.512695     2.115754
    0.514648     0.514648     2.115301
